Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
30121,2021-05-15,3,STOP,ICING,18:09,1089.0,5x5,,,,,BOS,WSH,,,,,,,CRAIG SMITH,8475225.0,DAVID KREJCI,8471276.0,TAYLOR HALL,8475791.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,NICKLAS BACKSTROM,8473563.0,ANTHONY MANTHA,8477511.0,ALEX OVECHKIN,8471214.0,JUSTIN SCHULTZ,8474602.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,,,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,3,FAC,BOS won Def. Zone - BOS #46 KREJCI vs WSH #19 BACKSTROM,18:09,1089.0,5x5,Def,,BOS,Off,BOS,WSH,DAVID KREJCI,8471276.0,NICKLAS BACKSTROM,8473563.0,,,CRAIG SMITH,8475225.0,DAVID KREJCI,8471276.0,TAYLOR HALL,8475791.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,NICKLAS BACKSTROM,8473563.0,ANTHONY MANTHA,8477511.0,ALEX OVECHKIN,8471214.0,JUSTIN SCHULTZ,8474602.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,-69.0,-22.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,3,HIT,"WSH #39 MANTHA HIT BOS #55 LAUZON, Def. Zone",18:21,1101.0,5x5,Def,,WSH,Def,BOS,WSH,ANTHONY MANTHA,8477511.0,JEREMY LAUZON,8478468.0,,,CRAIG SMITH,8475225.0,DAVID KREJCI,8471276.0,TAYLOR HALL,8475791.0,JEREMY LAUZON,8478468.0,KEVAN MILLER,8476191.0,TUUKKA RASK,8471695.0,NICKLAS BACKSTROM,8473563.0,ANTHONY MANTHA,8477511.0,ALEX OVECHKIN,8471214.0,JUSTIN SCHULTZ,8474602.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,93.0,27.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,3,HIT,"WSH #4 DILLON HIT BOS #71 HALL, Def. Zone",18:43,1123.0,5x5,Def,,WSH,Def,BOS,WSH,BRENDEN DILLON,8475455.0,TAYLOR HALL,8475791.0,,,CRAIG SMITH,8475225.0,DAVID KREJCI,8471276.0,TAYLOR HALL,8475791.0,MIKE REILLY,8476422.0,BRANDON CARLO,8478443.0,TUUKKA RASK,8471695.0,NICKLAS BACKSTROM,8473563.0,ANTHONY MANTHA,8477511.0,ALEX OVECHKIN,8471214.0,JUSTIN SCHULTZ,8474602.0,BRENDEN DILLON,8475455.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,93.0,28.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,3,STOP,PUCK IN NETTING,18:58,1138.0,5x5,,,,,BOS,WSH,,,,,,,CURTIS LAZAR,8477508.0,CHRIS WAGNER,8475780.0,JAKE DEBRUSK,8478498.0,MIKE REILLY,8476422.0,BRANDON CARLO,8478443.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,TOM WILSON,8476880.0,TJ OSHIE,8471698.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,,,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,3,FAC,BOS won Neu. Zone - BOS #20 LAZAR vs WSH #20 ELLER,18:58,1138.0,5x5,Neu,,BOS,Neu,BOS,WSH,CURTIS LAZAR,8477508.0,LARS ELLER,8474189.0,,,CURTIS LAZAR,8477508.0,CHRIS WAGNER,8475780.0,JAKE DEBRUSK,8478498.0,MIKE REILLY,8476422.0,BRANDON CARLO,8478443.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,TOM WILSON,8476880.0,TJ OSHIE,8471698.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,0.0,0.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,3,GIVE,"WSH GIVEAWAY - #9 ORLOV, Def. Zone",19:55,1195.0,5x5,Def,,WSH,Def,BOS,WSH,DMITRY ORLOV,8475200.0,,,,,PATRICE BERGERON,8470638.0,BRAD MARCHAND,8473419.0,DAVID PASTRNAK,8477956.0,MATT GRZELCYK,8476891.0,CHARLIE MCAVOY,8479325.0,TUUKKA RASK,8471695.0,NIC DOWD,8475343.0,GARNET HATHAWAY,8477903.0,TJ OSHIE,8471698.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,95.0,-8.0,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,3,PEND,Period End- Local time: 9:59 EDT,20:00,1200.0,5x5,,,,,BOS,WSH,,,,,,,PATRICE BERGERON,8470638.0,BRAD MARCHAND,8473419.0,DAVID PASTRNAK,8477956.0,MATT GRZELCYK,8476891.0,CHARLIE MCAVOY,8479325.0,TUUKKA RASK,8471695.0,NIC DOWD,8475343.0,GARNET HATHAWAY,8477903.0,TJ OSHIE,8471698.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,,,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,PSTR,Period Start- Local time: 10:14 EDT,0:00,0.0,5x5,,,,,BOS,WSH,,,,,,,PATRICE BERGERON,8470638.0,BRAD MARCHAND,8473419.0,DAVID PASTRNAK,8477956.0,MATT GRZELCYK,8476891.0,CHARLIE MCAVOY,8479325.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,MICHAEL RAFFL,8477290.0,CONOR SHEARY,8477839.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,,,PETER LAVIOLETTE,BRUCE CASSIDY
30121,2021-05-15,4,FAC,BOS won Neu. Zone - BOS #37 BERGERON vs WSH #20 ELLER,0:00,0.0,5x5,Neu,,BOS,Neu,BOS,WSH,PATRICE BERGERON,8470638.0,LARS ELLER,8474189.0,,,PATRICE BERGERON,8470638.0,BRAD MARCHAND,8473419.0,DAVID PASTRNAK,8477956.0,MATT GRZELCYK,8476891.0,CHARLIE MCAVOY,8479325.0,TUUKKA RASK,8471695.0,LARS ELLER,8474189.0,MICHAEL RAFFL,8477290.0,CONOR SHEARY,8477839.0,DMITRY ORLOV,8475200.0,JOHN CARLSON,8474590.0,CRAIG ANDERSON,8467950.0,6,6,2,2,TUUKKA RASK,8471695.0,CRAIG ANDERSON,8467950.0,0.0,0.0,PETER LAVIOLETTE,BRUCE CASSIDY
